,US/TH one-model stockcap5 penalty0.02 assets50 IT segment cap 25% + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 all US segments cap 25% each + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 IT and TH segments cap 25% each + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 all US and TH segments cap 25% each + daily exposure
2019-12-06,13814.363710288899,13796.674983142766,13893.89286979692,13987.093450576245
2019-12-07,13814.363710288899,13796.674983142766,13893.89286979692,13987.093450576245
2019-12-08,13814.363710288899,13796.674983142766,13893.89286979692,13987.093450576245
2019-12-09,13726.59078536147,13709.014447971831,13805.614636981743,13898.223045289355
2019-12-10,13739.304546823141,13721.711930015592,13818.401591446323,13911.095774997788
2019-12-11,13817.591343351489,13799.898484461615,13897.139084312124,13990.361441903131
2019-12-12,13987.001091533279,13969.091309775185,14067.524122790877,14161.889426850188
2019-12-13,13916.983087946926,13899.162961943752,13997.103026228806,14090.995944387367
2019-12-14,13916.983087946926,13899.162961943752,13997.103026228806,14090.995944387367
2019-12-15,13916.983087946926,13899.162961943752,13997.103026228806,14090.995944387367
2019-12-16,14046.069914047359,14028.084498492208,14126.933003950162,14221.696825701045
2019-12-17,14102.081054286104,14084.023917466267,14183.26659978655,14278.408307396245
2019-12-18,14108.221843943425,14090.156844471596,14189.442741911087,14284.625879619543
2019-12-19,14168.377596383265,14150.235569210845,14249.944810441297,14345.533796805827
2019-12-20,14221.695238918845,14203.484941566803,14303.569402134053,14399.518104491364
2019-12-21,14221.695238918845,14203.484941566803,14303.569402134053,14399.518104491364
2019-12-22,14221.695238918845,14203.484941566803,14303.569402134053,14399.518104491364
2019-12-23,14279.491903711452,14261.207599755837,14361.698801772054,14458.03743725032
2019-12-24,14329.529434517697,14311.181059790966,14412.02439816368,14508.700619242649
2019-12-25,14329.529434517697,14311.181059790966,14412.02439816368,14508.700619242649
2019-12-26,14409.051325711416,14390.601126056044,14492.004096123004,14589.216822607437
2019-12-27,14396.03839055927,14377.604853566587,14478.91624562788,14576.04117861776
2019-12-28,14396.03839055927,14377.604853566587,14478.91624562788,14576.04117861776
2019-12-29,14396.03839055927,14377.604853566587,14478.91624562788,14576.04117861776
2019-12-30,14306.009502880976,14287.69124411234,14388.369062505899,14484.88660264552
2019-12-31,14289.044026522653,14270.747491327837,14371.305916062747,14467.708996164984
2020-01-01,14150.77880495266,14132.659312706832,14232.244702937061,14327.714956938013
2020-01-02,14556.485807170324,14537.84682325522,14640.287356478922,14738.494770332998
2020-01-03,14558.021429365788,14539.380479744788,14641.831819236653,14740.049593989197
2020-01-04,14558.021429365788,14539.380479744788,14641.831819236653,14740.049593989197
2020-01-05,14558.021429365788,14539.380479744788,14641.831819236653,14740.049593989197
2020-01-06,14636.925280661126,14618.18329813991,14721.189919247823,14819.940030373911
2020-01-07,14696.544854452917,14677.726530632182,14781.152722354647,14880.305064575008
2020-01-08,14773.263305719958,14754.346747083762,14858.3128410105,14957.982775256824
2020-01-09,14834.308812248004,14815.314086760334,14919.709785934678,15019.79157183507
2020-01-10,14745.437163863018,14726.556234927415,14830.326504321525,14929.808704979374
2020-01-11,14745.437163863018,14726.556234927415,14830.326504321525,14929.808704979374
2020-01-12,14745.437163863018,14726.556234927415,14830.326504321525,14929.808704979374
2020-01-13,14828.006065539115,14809.019409506436,14913.37075437338,15013.410016924263
2020-01-14,14806.556317268874,14787.59712633787,14891.797520107884,14991.692068435257
2020-01-15,14832.105100176921,14813.113194341578,14917.493387114317,15017.560303216114
2020-01-16,14916.3678767983,14897.268076646282,15002.241263733284,15102.876671439351
2020-01-17,15024.188923002699,15004.951062990913,15110.683034667518,15212.045873067987
2020-01-18,15024.188923002699,15004.951062990913,15110.683034667518,15212.045873067987
2020-01-19,15024.188923002699,15004.951062990913,15110.683034667518,15212.045873067987
2020-01-20,15043.989669231903,15024.726455173644,15130.597773603027,15232.094200568608
2020-01-21,14996.35377641319,14977.151558733962,15082.687641405813,15183.862686583074
2020-01-22,14993.640380046618,14974.441636361238,15079.95862404236,15181.115362498293
2020-01-23,15079.967612135473,15060.658330252805,15166.782841179145,15268.521998947617
2020-01-24,15018.711865178217,14999.481017949309,15105.17444547362,15206.500331749572
2020-01-25,15018.711865178217,14999.481017949309,15105.17444547362,15206.500331749572
2020-01-26,15018.711865178217,14999.481017949309,15105.17444547362,15206.500331749572
2020-01-27,14865.19554211709,14846.161267732417,14950.774330411656,15051.064498353273
2020-01-28,15062.979691242093,15043.69216356566,15149.697120987965,15251.321669213019
2020-01-29,15071.581012102455,15052.282471699635,15158.3479595701,15260.030538762092
2020-01-30,15236.840898639191,15217.330749733954,15324.559245690072,15427.356774361855
2020-01-31,15066.7382283241,15047.445889638178,15153.477295931938,15255.127203331082
2020-02-01,15073.561495797227,15054.26042019791,15160.339844890525,15262.035786440943
2020-02-02,15065.776712806979,15046.485605302136,15152.5102449792,15254.153665376192
2020-02-03,15210.175817066174,15190.69981054005,15297.740653497951,15400.358281200506
2020-02-04,15267.404827667131,15247.855544361888,15355.299130964557,15458.302865035314
2020-02-05,15359.195878867033,15339.529066889148,15447.618622366655,15551.241643987414
2020-02-06,15462.23670609763,15442.43796346811,15551.25265465226,15655.570864984815
2020-02-07,15523.023002569256,15503.146418623506,15612.388897250208,15717.117203978532
2020-02-08,15533.984858963993,15514.094238818025,15623.41386094717,15728.216123415856
2020-02-09,15573.59559909925,15553.654259051536,15663.252639733828,15768.322141756427
2020-02-10,15802.513881026864,15782.27941611265,15893.488802016955,16000.102729533817
2020-02-11,15814.360709654688,15794.111070585306,15905.40383272367,16012.097681722384
2020-02-12,15882.554213100726,15862.217261648497,15973.989925515603,16081.143858437252
2020-02-13,15851.747696610595,15831.450190137179,15943.006056205233,16049.952147031772
2020-02-14,15895.381763041274,15875.028378553952,15986.891323538244,16094.131791369047
2020-02-15,15830.226938048378,15809.9569816425,15921.361402842189,16028.16229432196
2020-02-16,15837.431597157856,15817.152415481449,15928.607539105125,16035.457037848631
2020-02-17,15797.473035915518,15777.245019538106,15888.418936808608,15994.998849400276
2020-02-18,15932.806668556168,15912.405356999836,16024.531683875573,16132.024638092009
2020-02-19,15928.5475673124,15908.151712713627,16020.248063026756,16127.712286006496
2020-02-20,15884.656123514931,15864.316469274043,15976.103936607922,16083.272038833364
2020-02-21,15903.102361011124,15882.739087650398,15994.656368916627,16101.948921861283
2020-02-22,15899.283596016698,15878.925212428654,15990.815619328718,16098.082408429565
2020-02-23,15942.282095738434,15921.868654326823,16034.061661001331,16141.61854562588
2020-02-24,15664.928801358406,15644.870502669386,15755.111646363215,15860.79733054302
2020-02-25,15253.708439437021,15234.176686564088,15341.523892758649,15444.435214855197
2020-02-26,15205.567194308405,15186.097086663416,15293.105498943127,15395.692031610053
2020-02-27,14757.507566755963,14738.611182569244,14842.466396408265,14942.030032176983
2020-02-28,14592.987687285762,14574.30196616053,14676.999377568418,14775.453058557785
2020-02-29,14592.987687285762,14574.30196616053,14676.999377568418,14775.453058557785
2020-03-01,14592.987687285762,14574.30196616053,14676.999377568418,14775.453058557785
2020-03-02,14803.0271708726,14784.072502818904,14888.248056449622,14988.118798890377
2020-03-03,14667.667554224383,14648.886208598044,14752.109175785406,14851.06669519042
2020-03-04,14850.12397607928,14831.10900250167,14935.615997512587,15035.804485293418
2020-03-05,14549.491975118679,14530.861948465692,14633.253261003174,14731.413491942294
2020-03-06,14533.99860315197,14515.38841512518,14617.670693842512,14715.726396529177
2020-03-07,14533.99860315197,14515.38841512518,14617.670693842512,14715.726396529177
2020-03-08,14533.99860315197,14515.38841512518,14617.670693842512,14715.726396529177
2020-03-09,14144.31565631434,14126.204441289372,14225.744346013962,14321.170996901426
2020-03-10,14403.92018936501,14385.476561402309,14486.84341987382,14584.021529916055
2020-03-11,14159.815401162974,14141.684339351594,14241.333322745168,14336.864544880647
2020-03-12,13616.007966755156,13598.57322801914,13694.395194148341,13786.257541560279
2020-03-13,13885.94238450157,13868.16200583491,13965.883621751153,14059.567120364089
2020-03-14,13885.94238450157,13868.16200583491,13965.883621751153,14059.567120364089
2020-03-15,13885.94238450157,13868.16200583491,13965.883621751153,14059.567120364089
2020-03-16,13235.14204934151,13218.194993763418,13311.336635297681,13400.62941626193
2020-03-17,13656.623425132468,13639.136679970838,13735.244475330344,13827.380840747915
2020-03-18,13399.552410033737,13382.394833744203,13476.693504861,13567.095503865434
2020-03-19,13595.703911894034,13578.295171665997,13673.974249037941,13765.699612236438
2020-03-20,13514.852319115294,13497.547106029715,13592.65719441431,13683.837080765057
2020-03-21,13514.852319115294,13497.547106029715,13592.65719441431,13683.837080765057
2020-03-22,13514.852319115294,13497.547106029715,13592.65719441431,13683.837080765057
2020-03-23,13718.043479315418,13700.478088298083,13797.018124176686,13889.568868784487
2020-03-24,14236.749660099591,14218.520087130775,14318.710491473283,14414.760761602825
2020-03-25,14099.936712127563,14081.882322517145,14181.10991267075,14276.237154656672
2020-03-26,14381.564925755241,14363.149922789038,14464.359457225662,14561.38674428092
2020-03-27,14109.470512418127,14091.40391516817,14190.698598958232,14285.890162092952
2020-03-28,14109.470512418127,14091.40391516817,14190.698598958232,14285.890162092952
2020-03-29,14109.470512418127,14091.40391516817,14190.698598958232,14285.890162092952
2020-03-30,14238.191881648112,14219.960461973862,14320.16101587744,14416.22101616117
2020-03-31,14112.092967060258,14094.023011864885,14193.33615104661,14288.545406947078
2020-04-01,13972.263740202648,13954.37283058685,14052.701928669852,14146.967806669301
2020-04-02,14352.48161846651,14334.103855480293,14435.108717615554,14531.939789973774
2020-04-03,14249.608364897404,14231.362326885443,14331.643223711402,14427.780246934088
2020-04-04,14249.608364897404,14231.362326885443,14331.643223711402,14427.780246934088
2020-04-05,14249.608364897404,14231.362326885443,14331.643223711402,14427.780246934088
2020-04-06,14686.603143970971,14667.797552099997,14771.153777540721,14870.239048613326
2020-04-07,14522.790280311187,14504.194444081255,14606.397844794536,14704.37792892624
2020-04-08,14634.912607665095,14616.17320340196,14719.165659312643,14817.902192780537
2020-04-09,14805.696978186326,14786.738891554061,14890.933233818472,14990.821988496551
2020-04-10,14788.940908747201,14770.004277573367,14874.080699848146,14973.856407304469
2020-04-11,14788.940908747201,14770.004277573367,14874.080699848146,14973.856407304469
2020-04-12,14788.940908747201,14770.004277573367,14874.080699848146,14973.856407304469
2020-04-13,14886.48624372756,14867.424709760304,14972.187602387286,15072.621413413484
2020-04-14,15151.017501097718,15131.61724572467,15238.24176367133,15340.460272703374
2020-04-15,15051.104201063536,15031.831880565866,15137.753263726243,15239.297693373108
2020-04-16,15198.751023419398,15179.28964723233,15286.250087423623,15388.790637498932
2020-04-17,15081.565450932503,15062.25412605599,15168.38987871882,15270.139819549644
2020-04-18,15081.565450932503,15062.25412605599,15168.38987871882,15270.139819549644
2020-04-19,15081.565450932503,15062.25412605599,15168.38987871882,15270.139819549644
2020-04-20,15026.930890595442,15007.689523028574,15113.440787741418,15214.822128687854
2020-04-21,14799.00674016018,14780.057220102814,14884.204480156115,14984.048098185382
2020-04-22,15049.172986212665,15029.90313855626,15135.81093088998,15237.342331319325
2020-04-23,15025.574853763586,15006.335222546162,15112.076944218514,15213.449136468296
2020-04-24,15048.751725866907,15029.48241761707,15135.38724535245,15236.915803688555
2020-04-25,15048.751725866907,15029.48241761707,15135.38724535245,15236.915803688555
2020-04-26,15048.751725866907,15029.48241761707,15135.38724535245,15236.915803688555
2020-04-27,15054.88601988454,15035.608856923262,15141.55685444196,15243.12679867102
2020-04-28,14969.193847150593,14950.026409495513,15055.371352690705,15156.36316240623
2020-04-29,14966.85332195026,14947.688881241529,15053.01735310922,15153.993372136343
2020-04-30,14909.096862752109,14890.006376816238,14994.928390528901,15095.514747333946
2020-05-01,14814.987545708329,14796.01756303009,14900.277287048675,15000.228722016836
2020-05-02,14814.987545708329,14796.01756303009,14900.277287048675,15000.228722016836
2020-05-03,14814.987545708329,14796.01756303009,14900.277287048675,15000.228722016836
2020-05-04,14950.143818907136,14931.000774204165,15036.211653617192,15137.074939765498
2020-05-05,14969.345151555644,14950.177520346037,15055.523528153768,15156.516358853216
2020-05-06,14909.432231016324,14890.341315823885,14995.265689505,15095.854309091104
2020-05-07,15093.462891123752,15074.13633229363,15180.355812359247,15282.18602120678
2020-05-08,15094.898201351858,15075.569804752666,15181.799385654582,15283.639278115988
2020-05-09,15094.898201351858,15075.569804752666,15181.799385654582,15283.639278115988
2020-05-10,15094.898201351858,15075.569804752666,15181.799385654582,15283.639278115988
2020-05-11,15066.492117242784,15047.200093511716,15153.229767991485,15254.878014784217
2020-05-12,14976.967550395055,14957.790159290029,15063.189809070256,15164.234065651792
2020-05-13,14956.979429073155,14937.827631930304,15043.086616325438,15143.99602017842
2020-05-14,15074.631180778668,15055.328735310019,15161.415688038154,15263.118846187295
2020-05-15,15174.34326064595,15154.913138001592,15261.701809393771,15364.07768941356
2020-05-16,15174.34326064595,15154.913138001592,15261.701809393771,15364.07768941356
2020-05-17,15174.34326064595,15154.913138001592,15261.701809393771,15364.07768941356
2020-05-18,15170.220977027362,15150.796132771657,15257.55579382789,15359.90386224448
2020-05-19,15166.242797779843,15146.823047351187,15253.554712240564,15355.875941232269
2020-05-20,15206.374486011955,15186.903348452393,15293.917438217279,15396.509421234861
2020-05-21,15020.78525066994,15001.551752557165,15107.259767425754,15208.599646150093
2020-05-22,15085.955713326784,15066.638767126102,15172.805415811636,15274.584976405902
